item,zone
3645,1581
2972,1581
4689,1581
6518,1581
6509,1581
2986,1581
9790,1581
9784,1581
6546,1581
2970,1581
6541,1581
6549,1581
6266,1581
4690,1581
7350,1581
4663,1581
2982,1581
2988,1581
6550,1581
3036,1581
4562,1581
6520,1581
2992,1581
6540,1581
6528,1581
3652,1581
9759,1581
5069,1581
9754,1581
9745,1581
15925,1581
6513,1581
6576,1581
1944,1581
6575,1581
9787,1581
9788,1581
4564,1581
6514,1581
3655,1581
1943,1581
1945,1581
6585,1581
9779,1581
3211,1581
15210,1581
15268,1581
6556,1581
2971,1581
5071,1581
4677,1581
6515,1581
2959,1581
9789,1581
3205,1581
2973,1581
3207,1581
6268,1581
3641,1581
15248,1581
2969,1581
6547,1581
2980,1581
3643,1581
9763,1581
2958,1581
6519,1581
2078,1581
4701,1581
3192,1581
8181,1581
15222,1581
4575,1581
9764,1581
9761,1581
2984,1581
3040,1581
4699,1581
14167,1581
6560,1581
6537,1581
4570,1581
6555,1581
6506,1581
7108,1581
6521,1581
6563,1581
11981,1581
7554,1581
2983,1581
9786,1581
2978,1581
3651,1581
4561,1581
6507,1581
9743,1581
2987,1581
4571,1581
11965,1581
6559,1581
9760,1581
120953,1581
15933,1581
4697,1581
6380,1581
5212,1581
3315,2437
3309,2437
6557,2437
15304,2437
3291,2437
3313,2437
9749,2437
14119,2437
3196,2437
3310,2437
2957,2437
8178,2437
4687,2437
2073,2437
6554,2437
3286,2437
9751,2437
768,2437
2965,2437
6511,2437
9757,2437
9755,2437
3305,2437
3288,2437
15493,2437
15486,2437
3292,2437
6553,2437
15301,2437
6531,2437
14109,2437
2961,2437
8180,2437
9747,2437
6512,2437
2962,2437
3307,2437
3284,2437
4566,2437
9748,2437
3311,2437
2632,2437
2979,2437
9756,2437
3283,2437
6527,2437
2964,2437
14113,2437
6539,2437
15303,2437
6267,2437
9753,2437
7351,2437
2079,2437
2977,2437
2967,2437
15014,2437
2974,2437
9765,2437
9752,2437
15481,2437
3213,2437
9744,2437
4695,2437
15494,2437
6543,2437
15490,2437
4569,2437
4577,2437
4680,2437
9742,2437
6378,2437
14025,2437
6336,2437
9762,2437
727,2437
6517,2437
14563,2437
6548,2437
3653,2437
9750,2437
15932,2437
15484,2437
2966,2437
15926,2437
6379,2437
15491,2437
15300,2437
3282,2437
2075,2437
14123,2437
15308,2437
6558,2437
6542,2437
2975,2437
4684,2437
6510,2437
3195,2437
6545,2437
15501,2437
6551,2437
9785,2437
4567,2437
2976,2437
4678,2437
9758,2437
6269,2437
6337,2437
15480,2437
4683,2437
9746,2437
2140,2437
14364,2437
3645,2437
3314,2437
3308,2437
15485,2437
2972,2437
4689,2437
6518,2437
6509,2437
15945,2437
6546,2437
2970,2437
6541,2437
14114,2437
15011,2437
6549,2437
4690,2437
6266,2437
7350,2437
4560,2437
6550,2437
3036,2437
14115,2437
3287,2437
15298,2437
4562,2437
14161,2437
6540,2437
6528,2437
15306,2437
3652,2437
5069,2437
3290,2437
9759,2437
6513,2437
15925,2437
9745,2437
9754,2437
9788,2437
15487,2437
14102,2437
4564,2437
6514,2437
9779,2437
14725,2437
15210,2437
15268,2437
6556,2437
5071,2437
2971,2437
4693,2437
14099,2437
15944,2437
4677,2437
120950,2437
6515,2437
2973,2437
3205,2437
4681,2437
3654,2437
3207,2437
6268,2437
2969,2437
14722,2437
6547,2437
14117,2437
120954,2437
2980,2437
14365,2437
9763,2437
15013,2437
3643,2437
3312,2437
6519,2437
2958,2437
2078,2437
15310,2437
4701,2437
15012,2437
14097,2437
3192,2437
15499,2437
14116,2437
4686,2437
14110,2437
9764,2437
4692,2437
3649,2437
9761,2437
2984,2437
4699,2437
15305,2437
6560,2437
14366,2437
6537,2437
4570,2437
6555,2437
3279,2437
3303,2437
6506,2437
6521,2437
7108,2437
3306,2437
2983,2437
9786,2437
3651,2437
6507,2437
4561,2437
14561,2437
15016,2437
14724,2437
3302,2437
9743,2437
14559,2437
2987,2437
3304,2437
3644,2437
15015,2437
14131,2437
4571,2437
14096,2437
15309,2437
15492,2437
15969,2437
14726,2437
15489,2437
6559,2437
15495,2437
15970,2437
9760,2437
14723,2437
120953,2437
15933,2437
14122,2437
6380,2437
5212,2437
2205,209
14175,209
1482,209
6557,209
9776,209
1935,209
4035,209
9749,209
3196,209
15214,209
3206,209
4037,209
6582,209
9781,209
2292,209
2565,209
2073,209
14174,209
12994,209
6554,209
12988,209
6567,209
6584,209
1318,209
6552,209
12975,209
4039,209
15249,209
6587,209
9782,209
9757,209
890,209
6615,209
4071,209
14171,209
4718,209
13136,209
6595,209
6612,209
8183,209
3194,209
4048,209
12006,209
1974,209
935,209
6553,209
7357,209
2819,209
6568,209
14172,209
6565,209
9825,209
9783,209
9857,209
12992,209
12984,209
10289,209
6394,209
9748,209
7354,209
7412,209
9797,209
6586,209
5213,209
3185,209
9845,209
3197,209
2989,209
6581,209
6536,209
14166,209
6539,209
9876,209
3037,209
4720,209
6605,209
12978,209
2079,209
2977,209
13108,209
6395,209
6590,209
2974,209
9765,209
15234,209
9855,209
3042,209
3066,209
3202,209
3039,209
6588,209
6561,209
1484,209
4695,209
6543,209
15226,209
4075,209
7407,209
9801,209
1483,209
12052,209
6378,209
1207,209
6409,209
10406,209
3186,209
6566,209
3199,209
12989,209
12987,209
2981,209
10407,209
14168,209
12976,209
9775,209
6548,209
15286,209
9834,209
3210,209
7356,209
15230,209
15211,209
10405,209
14170,209
6564,209
12979,209
2807,209
9778,209
9780,209
15926,209
6379,209
15322,209
4076,209
9826,209
3041,209
7413,209
9843,209
7419,209
15927,209
3067,209
12977,209
3184,209
6542,209
6558,209
15233,209
4726,209
9860,209
9819,209
2277,209
9824,209
9841,209
2072,209
6602,209
6569,209
9793,209
7608,209
14173,209
9777,209
6545,209
3195,209
6551,209
9785,209
4567,209
2976,209
7368,209
15285,209
6399,209
6607,209
9818,209
12985,209
6382,209
4698,209
2991,209
4568,209
5207,209
6538,209
3645,209
9869,209
4073,209
7367,209
10288,209
5214,209
15284,209
10404,209
8186,209
4661,209
3740,209
789,209
12990,209
4694,209
2986,209
9790,209
9784,209
6546,209
2970,209
6541,209
12030,209
9875,209
6408,209
15250,209
6389,209
7422,209
15223,209
6571,209
15912,209
9812,209
3193,209
2982,209
2988,209
3036,209
6550,209
7414,209
5003,209
15232,209
9828,209
11984,209
6597,209
3201,209
6572,209
6577,209
12983,209
2992,209
6540,209
6528,209
3652,209
9861,209
4721,209
2080,209
865,209
7408,209
6610,209
7410,209
6591,209
4705,209
9816,209
15259,209
4706,209
4708,209
6576,209
11967,209
6575,209
9787,209
9788,209
11996,209
6616,209
6396,209
12028,209
11969,209
8184,209
3656,209
9802,209
9795,209
9810,209
3198,209
6580,209
4576,209
3655,209
6585,209
3211,209
9779,209
15210,209
15268,209
6556,209
9853,209
11970,209
4055,209
7366,209
4719,209
15231,209
7409,209
6598,209
11995,209
9808,209
4715,209
9792,209
9794,209
7558,209
6383,209
11982,209
11993,209
12982,209
4700,209
9789,209
2973,209
3205,209
4040,209
4077,209
7411,209
4709,209
15224,209
12007,209
9814,209
9805,209
4998,209
6574,209
6578,209
6562,209
15248,209
2969,209
6547,209
2980,209
15213,209
10409,209
7330,209
9822,209
4064,209
4712,209
9806,209
9815,209
15269,209
3065,209
6573,209
2078,209
4701,209
7436,209
6410,209
4722,209
7355,209
15241,209
6570,209
2985,209
4575,209
15222,209
9764,209
1465,209
15225,209
9809,209
2077,209
15242,209
6593,209
9803,209
3058,209
6583,209
12053,209
3040,209
14167,209
4699,209
2984,209
6560,209
6537,209
4570,209
4054,209
9868,209
4050,209
9820,209
6611,209
15212,209
4713,209
12054,209
3057,209
790,209
6563,209
11981,209
7554,209
2983,209
9786,209
3651,209
6406,209
9846,209
6404,209
6407,209
9823,209
7370,209
7406,209
9847,209
6617,209
3047,209
6608,209
3045,209
3212,209
4710,209
3647,209
15261,209
15243,209
7416,209
6604,209
6579,209
2879,209
6381,209
2990,209
2987,209
9839,209
10408,209
3056,209
9799,209
4571,209
4717,209
9835,209
9833,209
6613,209
9817,209
3055,209
9813,209
9811,209
11965,209
6559,209
9821,209
9796,209
120953,209
15933,209
7421,209
9830,209
12039,209
4697,209
6380,209
4052,209
5212,209
24947,3717
24944,3717
25147,3717
24737,3717
25091,3717
31200,3717
24943,3717
25187,3717
24946,3717
25161,3717
31142,3717
24939,3717
24611,3717
31136,3717
24834,3717
31153,3717
31193,3717
24824,3717
31152,3717
24598,3717
24603,3717
25144,3717
24618,3717
24609,3717
25089,3717
31140,3717
24945,3717
31148,3717
31137,3717
25231,3717
25272,3717
24848,3717
24940,3717
24942,3717
24613,3717
31180,3717
24727,3717
36585,3717
24619,3717
24950,3717
24952,3717
25299,3717
24948,3717
24735,3717
24627,3717
24934,3717
24840,3717
24936,3717
24969,3717
24832,3717
25104,3717
31186,3717
31178,3717
25186,3717
25158,3717
36042,3717
24624,3717
24954,3717
25242,3717
31150,3717
24725,3717
24607,3717
24709,3717
24621,3717
24957,3717
24626,3717
25312,3717
36389,3717
36427,3717
24959,3717
25215,3717
31151,3717
24827,3717
25032,3717
24614,3717
25189,3717
24739,3717
36978,3717
36046,3717
36260,3717
31196,3717
24949,3717
25273,3717
24730,3717
24956,3717
24828,3717
25175,3717
24841,3717
36037,3717
36551,3717
36273,3717
36515,3717
31139,3717
24955,3717
24736,3717
25284,3717
24623,3717
24822,3717
31173,3717
36681,3717
36039,3717
24740,3717
24728,3717
24729,3717
25243,3717
24601,3717
25230,3717
24839,3717
25130,3717
25118,3717
25119,3717
25132,3717
31149,3717
36055,3717
36169,3717
36611,3717
36152,3717
36679,3717
36150,3717
31190,3717
24837,3717
25326,3717
25228,3717
24965,3717
24833,3717
25172,3717
24844,3717
24731,3717
24622,3717
24733,3717
24605,3717
24732,3717
24846,3717
36056,3717
36391,3717
36155,3717
36041,3717
31138,3717
24963,3717
25049,3717
24617,3717
36429,3717
36044,3717
36666,3717
36263,3717
36081,3717
24738,3717
25259,3717
24842,3717
24960,3717
25328,3717
24852,3717
24726,3717
25117,3717
25270,3717
25174,3717
24717,3717
31145,3717
24962,3717
24845,3717
25200,3717
25034,3717
36393,3717
36569,3717
36455,3717
36091,3717
24849,3717
24616,3717
24602,3717
24851,3717
25088,3717
25063,3717
36164,3717
36665,3717
36428,3717
36215,3717
36661,3717
25300,3717
24713,3717
25035,3717
25047,3717
24615,3717
24719,3717
25203,3717
24838,3717
25329,3717
25061,3717
25287,3717
24958,3717
25271,3717
24599,3717
25188,3717
36163,3717
36279,3717
36376,3717
36318,3717
24724,3717
25102,3717
24734,3717
25202,3717
25060,3717
24597,3717
25298,3717
24608,3717
25033,3717
25077,3717
31175,3717
36443,3717
36267,3717
25116,3717
24961,3717
24835,3717
24935,3717
24964,3717
25160,3717
25257,3717
36976,3717
36047,3717
36162,3717
36693,3717
24629,3717
31187,3717
24831,3717
24937,3717
25076,3717
25313,3717
25327,3717
25048,3717
25103,3717
24620,3717
24720,3717
25105,3717
24951,3717
25214,3717
36394,3717
36525,3717
36038,3717
36377,3717
36351,3717
24850,3717
24938,3717
25229,3717
25217,3717
25245,3717
24721,3717
24722,3717
24628,3717
24604,3717
31143,3717
36053,3717
36695,3717
36058,3717
36264,3717
36040,3717
35968,3717
24600,3717
25244,3717
24715,3717
25301,3717
24712,3717
36282,3717
36168,3717
36057,3717
36035,3717
36045,3717
36158,3717
36379,3717
25201,3717
24606,3717
25090,3717
24714,3717
24826,3717
25216,3717
25314,3717
24710,3717
24953,3717
36133,3717
36383,3717
36159,3717
36049,3717
24610,3717
25133,3717
25062,3717
24829,3717
25075,3717
24718,3717
36036,3717
36374,3717
36262,3717
36442,3717
25258,3717
24612,3717
25074,3717
24711,3717
25046,3717
24830,3717
25146,3717
24836,3717
36977,3717
36259,3717
36680,3717
36151,3717
36367,3717
37751,3717
24825,3717
24625,3717
24843,3717
24716,3717
24941,3717
25286,3717
25131,3717
25256,3717
24823,3717
24723,3717
36167,3717
36048,3717
24847,3717
24853,3717
25315,3717
31147,3717
141568,7673
141576,7673
141590,7673
141583,7673
141577,7673
121214,7673
141579,7673
141574,7673
141589,7673
121183,7673
141572,7673
121187,7673
121220,7673
141573,7673
121181,7673
121210,7673
121186,7673
121168,7673
121217,7673
121173,7673
121218,7673
121216,7673
141586,7673
121207,7673
121185,7673
121215,7673
121205,7673
121212,7673
121213,7673
121180,7673
121170,7673
121188,7673
121167,7673
121209,7673
121219,7673
121172,7673
121166,7673
121208,7673
121182,7673
121189,7673
121206,7673
121169,7673
121184,7673
141571,7673
121177,7673
121171,7673
141588,7673
121211,7673
121192,7673
121193,7673
121179,7673
3315,718
3309,718
6557,718
15304,718
9776,718
14369,718
14560,718
15503,718
10413,718
6592,718
3313,718
14119,718
14562,718
3310,718
3196,718
14727,718
9781,718
6582,718
14565,718
2073,718
14174,718
15311,718
14120,718
6554,718
6567,718
6584,718
6552,718
12975,718
6587,718
9782,718
14564,718
3305,718
15493,718
13136,718
14121,718
6612,718
12006,718
935,718
6553,718
6568,718
14371,718
6565,718
6531,718
14109,718
15498,718
15312,718
9783,718
12984,718
3307,718
15946,718
3311,718
9797,718
6586,718
14113,718
14728,718
6581,718
6536,718
14166,718
6539,718
14747,718
12978,718
2079,718
2977,718
15014,718
2974,718
9773,718
3039,718
15494,718
14370,718
4695,718
6600,718
9801,718
12052,718
6378,718
14025,718
3199,718
12987,718
12989,718
15506,718
12976,718
14168,718
9775,718
14563,718
6548,718
15211,718
6564,718
12979,718
9780,718
9778,718
14367,718
15926,718
6379,718
15491,718
15115,718
132743,718
3184,718
12977,718
14123,718
15308,718
15331,718
7608,718
14173,718
6545,718
9777,718
3195,718
15501,718
6551,718
9785,718
4567,718
9837,718
14368,718
12985,718
4568,718
5207,718
14364,718
6538,718
3645,718
3308,718
3314,718
9807,718
789,718
15110,718
2986,718
9790,718
15945,718
14160,718
9784,718
6546,718
6541,718
14114,718
2970,718
15011,718
9771,718
9812,718
3193,718
2982,718
9770,718
2988,718
3036,718
6577,718
14730,718
12983,718
2992,718
14161,718
6540,718
6528,718
15306,718
6591,718
6576,718
11967,718
15488,718
15510,718
6575,718
9788,718
9787,718
15487,718
10268,718
9772,718
9802,718
9795,718
9810,718
14746,718
6580,718
9767,718
3198,718
4576,718
15111,718
15496,718
3655,718
6585,718
15502,718
3211,718
9779,718
14725,718
15268,718
15210,718
4715,718
9792,718
9794,718
15512,718
11993,718
11982,718
12982,718
15018,718
14729,718
9789,718
3205,718
2973,718
3654,718
6614,718
9814,718
15972,718
9805,718
6578,718
15113,718
14126,718
15333,718
14376,718
6574,718
15504,718
15893,718
9768,718
6562,718
14745,718
15248,718
14722,718
6547,718
2969,718
120954,718
14117,718
14365,718
9838,718
14743,718
14159,718
6573,718
15307,718
2078,718
15310,718
15017,718
4701,718
15012,718
6570,718
14567,718
15112,718
15971,718
4575,718
15497,718
15499,718
15222,718
9803,718
6593,718
15519,718
14162,718
14571,718
12053,718
6583,718
14164,718
14124,718
4699,718
3040,718
15114,718
2984,718
14167,718
15305,718
14366,718
6560,718
4570,718
9774,718
790,718
11981,718
14129,718
6563,718
15508,718
7554,718
3306,718
2983,718
9786,718
10287,718
14569,718
9766,718
15509,718
14561,718
14724,718
15016,718
3302,718
15507,718
14559,718
2987,718
9799,718
14125,718
14131,718
4571,718
14096,718
15309,718
15492,718
6613,718
9829,718
9817,718
9813,718
9811,718
14169,718
11965,718
14726,718
6559,718
15489,718
15495,718
9796,718
14568,718
15019,718
14723,718
15505,718
4697,718
14122,718
6380,718
5212,718
159490,9391
154806,9391
159508,9391
159608,9391
159812,9391
163961,9391
163932,9391
159599,9391
159505,9391
154810,9391
159506,9391
159573,9391
159507,9391
159813,9391
159601,9391
159807,9391
154814,9391
154812,9391
159517,9391
159546,9391
159577,9391
159558,9391
154836,9391
159479,9391
159478,9391
159543,9391
159529,9391
159548,9391
154825,9391
154830,9391
154811,9391
159557,9391
154820,9391
154833,9391
154838,9391
159488,9391
159516,9391
159527,9391
159556,9391
159607,9391
159533,9391
154823,9391
159596,9391
154808,9391
159572,9391
159476,9391
159544,9391
159491,9391
159492,9391
159808,9391
159810,9391
159477,9391
159824,9391
154827,9391
159532,9391
159822,9391
159489,9391
159514,9391
154837,9391
159531,9391
159606,9391
159823,9391
159609,9391
154839,9391
159563,9391
154819,9391
159530,9391
154816,9391
159515,9391
154817,9391
154828,9391
154829,9391
154834,9391
159598,9391
159594,9391
154815,9391
159487,9391
154813,9391
154809,9391
159549,9391
159481,9391
159578,9391
159575,9391
154807,9391
159576,9391
159809,9391
159547,9391
154835,9391
159528,9391
159595,9391
159821,9391
159574,9391
154826,9391
159597,9391
159482,9391
159811,9391
154822,9391
159485,9391
154824,9391
159600,9391
154818,9391
154832,9391
159545,9391
154821,9391
154831,9391
159480,9391
159486,9391
6592,6052
8226,6052
4035,6052
6596,6052
13031,6052
3206,6052
4037,6052
1717,6052
6609,6052
13099,6052
6584,6052
6567,6052
12974,6052
720,6052
15249,6052
7110,6052
6615,6052
4072,6052
4071,6052
7727,6052
9840,6052
13079,6052
6595,6052
6612,6052
8183,6052
4048,6052
13127,6052
2912,6052
6386,6052
2819,6052
13011,6052
9825,6052
2721,6052
10289,6052
6394,6052
7354,6052
7412,6052
4049,6052
9797,6052
9867,6052
9832,6052
4720,6052
6605,6052
7753,6052
6395,6052
13024,6052
6590,6052
7787,6052
3042,6052
13062,6052
13049,6052
2098,6052
6600,6052
9801,6052
10406,6052
13131,6052
9831,6052
7754,6052
3186,6052
6603,6052
791,6052
9834,6052
7420,6052
13005,6052
3210,6052
6594,6052
7356,6052
13032,6052
15230,6052
9843,6052
3041,6052
9842,6052
7413,6052
7419,6052
15927,6052
3067,6052
9824,6052
15928,6052
9841,6052
6601,6052
2072,6052
6602,6052
6569,6052
9793,6052
15285,6052
9837,6052
6607,6052
6399,6052
9818,6052
4073,6052
7367,6052
2278,6052
10288,6052
5214,6052
10404,6052
15284,6052
13114,6052
9807,6052
8186,6052
4661,6052
7422,6052
6389,6052
15250,6052
9827,6052
6398,6052
4999,6052
9828,6052
15232,6052
5003,6052
6597,6052
11984,6052
6387,6052
9798,6052
3201,6052
7410,6052
7408,6052
6610,6052
865,6052
6403,6052
9791,6052
7786,6052
6388,6052
6591,6052
4705,6052
9816,6052
15259,6052
3020,6052
6396,6052
6616,6052
12028,6052
6599,6052
11969,6052
13057,6052
8184,6052
3656,6052
4714,6052
9810,6052
9802,6052
9795,6052
7366,6052
7409,6052
15231,6052
15934,6052
5007,6052
4719,6052
6598,6052
9800,6052
11995,6052
9808,6052
3203,6052
4715,6052
9792,6052
7558,6052
9794,6052
11968,6052
7411,6052
9836,6052
6614,6052
4711,6052
5002,6052
6393,6052
12047,6052
11994,6052
12007,6052
4709,6052
15224,6052
13019,6052
7330,6052
10409,6052
9838,6052
4712,6052
13097,6052
4064,6052
9822,6052
9806,6052
9815,6052
9804,6052
4722,6052
6410,6052
7355,6052
7415,6052
13012,6052
4036,6052
15241,6052
6400,6052
15225,6052
13048,6052
2077,6052
6397,6052
15242,6052
9809,6052
3058,6052
9803,6052
6593,6052
4050,6052
9820,6052
6611,6052
3049,6052
15212,6052
4713,6052
7370,6052
12009,6052
6407,6052
7406,6052
9847,6052
9823,6052
6617,6052
6608,6052
3045,6052
3047,6052
3212,6052
11983,6052
7416,6052
2878,6052
6604,6052
9839,6052
10408,6052
12019,6052
4716,6052
13094,6052
5001,6052
3069,6052
4707,6052
9799,6052
3056,6052
3048,6052
9835,6052
9833,6052
9829,6052
6613,6052
3055,6052
9817,6052
9813,6052
13106,6052
12008,6052
9821,6052
9796,6052
7421,6052
9830,6052
12039,6052
7424,6052
4051,6052
15216,1477
10625,1477
3075,1477
10203,1477
10187,1477
13052,1477
10118,1477
8113,1477
10202,1477
10133,1477
2915,1477
809,1477
8265,1477
10628,1477
2163,1477
10077,1477
10084,1477
10128,1477
10626,1477
812,1477
8271,1477
10629,1477
2244,1477
2824,1477
13111,1477
10630,1477
10169,1477
8316,1477
10168,1477
8319,1477
8269,1477
14552,1477
10166,1477
8268,1477
15217,1477
8267,1477
10207,1477
8250,1477
10208,1477
8312,1477
13022,1477
8252,1477
9940,1477
15254,1477
9974,1477
1315,1477
10209,1477
13014,1477
10125,1477
10370,1477
15253,1477
10113,1477
10233,1477
10179,1477
8126,1477
10130,1477
10624,1477
8272,1477
9953,1477
15291,1477
8287,1477
8317,1477
10362,1477
10103,1477
