id,name,avgbuyout,sellprice,profession,quality
223772,Enchant Weapon - Authority of Storms,,50000.0,enchanting,rare
172363,Enchant Ring - Tenet of Mastery,,625.0,enchanting,rare
38896,Enchant 2H Weapon - Agility,4750000.0,1000.0,enchanting,rare
204613,Enchant Weapon - Spore Tender,,50000.0,enchanting,rare
223706,Enchant Tool - Algari Resourcefulness,,50000.0,enchanting,rare
223762,Enchant Weapon - Stormrider's Fury,,50000.0,enchanting,rare
172364,Enchant Ring - Tenet of Versatility,,625.0,enchanting,rare
187825,Cosmic Protoweave,,250000.0,enchanting,rare
153442,Enchant Ring - Pact of Critical Strike,37999700.0,625.0,enchanting,rare
168448,Enchant Ring - Accord of Mastery,12675000.0,625.0,enchanting,rare
153434,Enchant Gloves - Kul Tiran Skinning,203000.0,625.0,enchanting,rare
128560,Enchant Gloves - Legion Skinning,801748.0,625.0,enchanting,rare
141909,Enchant Neck - Mark of the Trained Soldier,23182432.0,625.0,enchanting,rare
199961,Enchant Tool - Draconic Deftness,,50000.0,enchanting,rare
223618,Enchant Boots - Cavalry's March,,50000.0,enchanting,rare
223760,Enchant Weapon - Stormrider's Fury,,50000.0,enchanting,rare
172412,Enchant Cloak - Fortified Leech,,625.0,enchanting,rare
159922,Honorable Combatant's Sorcerous Scepter,8909950.0,4965.0,enchanting,rare
38921,Enchant Weapon - Major Spellpower,2499999.0,1000.0,enchanting,rare
223666,Enchant Ring - Glimmering Mastery,,50000.0,enchanting,rare
187823,Magically Regulated Automa Core,,250000.0,enchanting,rare
136689,Soul Fibril,57515250.0,966.0,enchanting,rare
168592,Enchant Weapon - Oceanic Restoration,8329999.0,625.0,enchanting,rare
153430,Enchant Gloves - Kul Tiran Herbalism,590000.0,625.0,enchanting,rare
110649,Enchant Neck - Gift of Versatility,3252500.0,125.0,enchanting,rare
38992,Enchant 2H Weapon - Greater Savagery,5659986.0,1000.0,enchanting,rare
43987,Enchant Weapon - Black Magic,2121370.0,1000.0,enchanting,rare
44467,Enchant Weapon - Mighty Spellpower,3000000.0,1000.0,enchanting,rare
200028,Enchant Chest - Reserve of Intellect,,50000.0,enchanting,rare
200045,Enchant Tool - Draconic Deftness,,50000.0,enchanting,rare
200005,Enchant Tool - Draconic Ingenuity,,50000.0,enchanting,rare
223759,Enchant Weapon - Council's Guile,,50000.0,enchanting,rare
223785,Enchant Ring - Cursed Critical Strike,,50000.0,enchanting,rare
223788,Enchant Ring - Cursed Haste,,50000.0,enchanting,rare
159464,Enchant Gloves - Zandalari Herbalism,628000.0,625.0,enchanting,rare
110654,Enchant Cloak - Gift of Mastery,3010000.0,125.0,enchanting,rare
38988,Enchant Weapon - Giant Slayer,,1000.0,enchanting,rare
200011,Enchant Weapon - Earthen Writ,,50000.0,enchanting,rare
223731,Enchant Cloak - Chant of Winged Grace,,50000.0,enchanting,rare
223753,Illusory Adornment: Runes,,50000.0,enchanting,rare
223756,Illusory Adornment: Shadow,,50000.0,enchanting,rare
223776,Enchant Weapon - Authority of Fiery Resolve,,50000.0,enchanting,rare
168449,Enchant Ring - Accord of Versatility,12530000.0,625.0,enchanting,rare
110642,Enchant Ring - Gift of Versatility,3509993.0,125.0,enchanting,rare
112093,Enchant Weapon - Mark of the Shattered Hand,637900.0,125.0,enchanting,rare
199988,Enchant Chest - Waking Stats,,50000.0,enchanting,rare
223675,Enchant Ring - Radiant Mastery,,50000.0,enchanting,rare
223693,Enchant Tool - Algari Deftness,,50000.0,enchanting,rare
223705,Enchant Tool - Algari Resourcefulness,,50000.0,enchanting,rare
223735,Enchant Cloak - Chant of Leeching Fangs,,50000.0,enchanting,rare
223779,Enchant Weapon - Authority of Radiant Power,,50000.0,enchanting,rare
177661,Enchant Boots - Soul Treads,,625.0,enchanting,rare
153443,Enchant Ring - Pact of Haste,41429996.0,625.0,enchanting,rare
159471,Enchant Gloves - Zandalari Crafting,80000.0,625.0,enchanting,rare
128549,Enchant Cloak - Binding of Agility,24000000.0,625.0,enchanting,rare
128559,Enchant Gloves - Legion Mining,1146660.0,625.0,enchanting,rare
207559,Stormwatcher,,405.0,enchanting,rare
45060,Enchant Staff - Spellpower,500000.0,1000.0,enchanting,rare
223652,Enchant Boots - Scout's March,,50000.0,enchanting,rare
223690,Enchant Chest - Crystalline Radiance,,50000.0,enchanting,rare
172419,Enchant Boots - Eternal Agility,,625.0,enchanting,rare
177660,Enchant Cloak - Soul Vitality,,625.0,enchanting,rare
153445,Enchant Ring - Pact of Versatility,38440000.0,625.0,enchanting,rare
38948,Enchant Weapon - Executioner,4685998.0,1000.0,enchanting,rare
38822,Enchant 2H Weapon - Impact,60000.0,1000.0,enchanting,rare
38848,Enchant Weapon - Greater Striking,305000.0,1000.0,enchanting,rare
38877,Enchant Weapon - Spellpower,13999999.0,1000.0,enchanting,rare
200057,Enchant Weapon - Frozen Writ,,50000.0,enchanting,rare
223663,Enchant Ring - Glimmering Haste,,50000.0,enchanting,rare
223729,Enchant Cloak - Chant of Winged Grace,,50000.0,enchanting,rare
110656,Enchant Cloak - Gift of Versatility,3100640.0,125.0,enchanting,rare
38972,Enchant Weapon - Lifeward,1099800.0,1000.0,enchanting,rare
38840,Enchant Weapon - Demonslaying,250000.0,1000.0,enchanting,rare
199971,Enchant Weapon - Sophic Writ,,50000.0,enchanting,rare
223654,Enchant Boots - Defender's March,,50000.0,enchanting,rare
223684,Enchant Chest - Council's Intellect,,50000.0,enchanting,rare
223687,Enchant Chest - Oathsworn's Strength,,50000.0,enchanting,rare
223696,Enchant Tool - Algari Finesse,,50000.0,enchanting,rare
223699,Enchant Tool - Algari Ingenuity,,50000.0,enchanting,rare
223702,Enchant Tool - Algari Perception,,50000.0,enchanting,rare
223719,Enchant Bracer - Chant of Armored Leech,,50000.0,enchanting,rare
223723,Enchant Bracer - Chant of Armored Speed,,50000.0,enchanting,rare
223773,Enchant Weapon - Authority of Air,,50000.0,enchanting,rare
223791,Enchant Ring - Cursed Mastery,,50000.0,enchanting,rare
172407,Enchant Gloves - Strength of Soul,,625.0,enchanting,rare
172416,Enchant Bracers - Shaded Hearthing,,625.0,enchanting,rare
128548,Enchant Cloak - Binding of Strength,22500000.0,625.0,enchanting,rare
38991,Enchant Weapon - Exceptional Spellpower,2309999.0,1000.0,enchanting,rare
38995,Enchant Weapon - Exceptional Agility,4667498.0,1000.0,enchanting,rare
38838,Enchant Weapon - Fiery Weapon,727000.0,1000.0,enchanting,rare
38876,Enchant Weapon - Winter's Might,2665007.0,1000.0,enchanting,rare
38880,Enchant Weapon - Agility,4500000.0,1000.0,enchanting,rare
199935,Enchant Boots - Rider's Reassurance,,50000.0,enchanting,rare
223713,Enchant Bracer - Chant of Armored Avoidance,,50000.0,enchanting,rare
223717,Enchant Bracer - Chant of Armored Leech,,50000.0,enchanting,rare
223734,Enchant Cloak - Whisper of Silken Leech,,50000.0,enchanting,rare
223740,Enchant Cloak - Whisper of Silken Speed,,50000.0,enchanting,rare
223766,Enchant Weapon - Oathsworn's Tenacity,,50000.0,enchanting,rare
128542,Enchant Ring - Binding of Haste,15520000.0,625.0,enchanting,rare
128543,Enchant Ring - Binding of Mastery,16579999.0,625.0,enchanting,rare
128552,Enchant Neck - Mark of the Distant Army,20002703.0,625.0,enchanting,rare
112164,Enchant Weapon - Mark of Warsong,11843144.0,125.0,enchanting,rare
118015,Enchant Weapon - Mark of Bleeding Hollow,10589998.0,125.0,enchanting,rare
44466,Enchant Weapon - Superior Potency,4497500.0,1000.0,enchanting,rare
38923,Enchant Weapon - Sunfire,,1000.0,enchanting,rare
38926,Enchant Weapon - Spellsurge,,1000.0,enchanting,rare
38927,Enchant Weapon - Battlemaster,6326064.0,1000.0,enchanting,rare
38946,Enchant Weapon - Major Healing,,1000.0,enchanting,rare
38780,Enchant Weapon - Minor Striking,412551.0,1000.0,enchanting,rare
38794,Enchant Weapon - Lesser Striking,50000.0,1000.0,enchanting,rare
38796,Enchant 2H Weapon - Lesser Impact,90000.0,1000.0,enchanting,rare
38845,Enchant 2H Weapon - Greater Impact,90000.0,1000.0,enchanting,rare
223657,Enchant Ring - Glimmering Critical Strike,,50000.0,enchanting,rare
223669,Enchant Ring - Glimmering Versatility,,50000.0,enchanting,rare
223672,Enchant Ring - Radiant Haste,,50000.0,enchanting,rare
223681,Enchant Chest - Stormrider's Agility,,50000.0,enchanting,rare
223710,Enchant Bracer - Whisper of Armored Avoidance,,50000.0,enchanting,rare
223725,Enchant Bracer - Chant of Armored Speed,,50000.0,enchanting,rare
223800,Enchant Cloak - Chant of Burrowing Rapidity,,50000.0,enchanting,rare
177715,Enchant Chest - Eternal Bounds,,625.0,enchanting,rare
136691,Immaculate Fibril,47490000.0,973.0,enchanting,rare
153437,Enchant Gloves - Kul Tiran Crafting,73755.0,625.0,enchanting,rare
110639,Enchant Ring - Gift of Haste,4597487.0,125.0,enchanting,rare
38884,Enchant Weapon - Mighty Intellect,5000000.0,1000.0,enchanting,rare
199997,Enchant Ring - Devotion of Mastery,,50000.0,enchanting,rare
223649,Enchant Boots - Cavalry's March,,50000.0,enchanting,rare
223660,Enchant Ring - Radiant Critical Strike,,50000.0,enchanting,rare
223678,Enchant Ring - Radiant Versatility,,50000.0,enchanting,rare
223722,Enchant Bracer - Whisper of Armored Speed,,50000.0,enchanting,rare
223732,Enchant Cloak - Whisper of Silken Leech,,50000.0,enchanting,rare
223747,Illusory Adornment: Crystal,,50000.0,enchanting,rare
223757,Enchant Weapon - Council's Guile,,50000.0,enchanting,rare
223782,Enchant Weapon - Authority of the Depths,,50000.0,enchanting,rare
223798,Enchant Cloak - Chant of Burrowing Rapidity,,50000.0,enchanting,rare
177716,Enchant Chest - Sacred Stats,,625.0,enchanting,rare
153435,Enchant Gloves - Kul Tiran Surveying,76000.0,625.0,enchanting,rare
128550,Enchant Cloak - Binding of Intellect,25099795.0,625.0,enchanting,rare
38965,Enchant Weapon - Icebreaker,4000000.0,1000.0,enchanting,rare
38779,Enchant Weapon - Minor Beastslayer,165236.0,1000.0,enchanting,rare
38821,Enchant Weapon - Striking,100000.0,1000.0,enchanting,rare
38878,Enchant Weapon - Healing Power,3944577.0,1000.0,enchanting,rare
200019,Enchant Boots - Rider's Reassurance,,50000.0,enchanting,rare
223720,Enchant Bracer - Whisper of Armored Speed,,50000.0,enchanting,rare
223738,Enchant Cloak - Whisper of Silken Speed,,50000.0,enchanting,rare
223763,Enchant Weapon - Stonebound Artistry,,50000.0,enchanting,rare
223780,Enchant Weapon - Authority of Radiant Power,,50000.0,enchanting,rare
172413,Enchant Boots - Agile Soulwalker,,625.0,enchanting,rare
172414,Enchant Bracers - Illuminated Soul,,625.0,enchanting,rare
128541,Enchant Ring - Binding of Critical Strike,15469890.0,625.0,enchanting,rare
128544,Enchant Ring - Binding of Versatility,16479999.0,625.0,enchanting,rare
38919,Enchant 2H Weapon - Savagery,1750000.0,1000.0,enchanting,rare
38920,Enchant Weapon - Potency,1050000.0,1000.0,enchanting,rare
199995,Enchant Ring - Devotion of Critical Strike,,50000.0,enchanting,rare
199996,Enchant Ring - Devotion of Haste,,50000.0,enchanting,rare
200013,Enchant Weapon - Sophic Writ,,50000.0,enchanting,rare
200633,Primal Invocation Extract,,5000.0,enchanting,rare
223661,Enchant Ring - Radiant Critical Strike,,50000.0,enchanting,rare
223703,Enchant Tool - Algari Perception,,50000.0,enchanting,rare
223714,Enchant Bracer - Whisper of Armored Leech,,50000.0,enchanting,rare
223726,Enchant Cloak - Whisper of Silken Avoidance,,50000.0,enchanting,rare
223728,Enchant Cloak - Whisper of Silken Avoidance,,50000.0,enchanting,rare
223733,Enchant Cloak - Whisper of Silken Leech,,50000.0,enchanting,rare
223737,Enchant Cloak - Chant of Leeching Fangs,,50000.0,enchanting,rare
223748,Illusory Adornment: Radiance,,50000.0,enchanting,rare
223770,Enchant Weapon - Authority of Storms,,50000.0,enchanting,rare
159468,Enchant Gloves - Zandalari Surveying,24800.0,625.0,enchanting,rare
224404,Enchanted Spearwood Wand,,69305.0,enchanting,rare
199976,Enchant Boots - Plainsrunner's Breeze,,50000.0,enchanting,rare
199979,Enchant Bracer - Devotion of Avoidance,,50000.0,enchanting,rare
199986,Enchant Chest - Reserve of Intellect,,50000.0,enchanting,rare
199989,Enchant Cloak - Graceful Avoidance,,50000.0,enchanting,rare
200009,Enchant Weapon - Burning Writ,,50000.0,enchanting,rare
200017,Enchant Weapon - Wafting Writ,,50000.0,enchanting,rare
204614,Enchant Weapon - Spore Tender,,50000.0,enchanting,rare
223651,Enchant Boots - Scout's March,,50000.0,enchanting,rare
223708,Enchant Bracer - Whisper of Armored Avoidance,,50000.0,enchanting,rare
223745,Illusory Adornment: Crystal,,50000.0,enchanting,rare
223751,Illusory Adornment: Runes,,50000.0,enchanting,rare
223758,Enchant Weapon - Council's Guile,,50000.0,enchanting,rare
223767,Enchant Weapon - Oathsworn's Tenacity,,50000.0,enchanting,rare
172418,Enchant Chest - Eternal Bulwark,,625.0,enchanting,rare
110638,Enchant Ring - Gift of Critical Strike,2812546.0,125.0,enchanting,rare
110647,Enchant Neck - Gift of Mastery,3050000.0,125.0,enchanting,rare
44463,Enchant 2H Weapon - Massacre,4745000.0,1000.0,enchanting,rare
44497,Enchant Weapon - Accuracy,2997500.0,1000.0,enchanting,rare
38917,Enchant Weapon - Major Striking,,1000.0,enchanting,rare
38918,Enchant Weapon - Major Intellect,3289326.0,1000.0,enchanting,rare
199991,Enchant Cloak - Regenerative Leech,,50000.0,enchanting,rare
200007,Enchant Tool - Draconic Resourcefulness,,50000.0,enchanting,rare
223673,Enchant Ring - Radiant Haste,,50000.0,enchanting,rare
223691,Enchant Chest - Crystalline Radiance,,50000.0,enchanting,rare
223736,Enchant Cloak - Chant of Leeching Fangs,,50000.0,enchanting,rare
223749,Illusory Adornment: Radiance,,50000.0,enchanting,rare
223750,Illusory Adornment: Radiance,,50000.0,enchanting,rare
183738,Enchant Chest - Eternal Insight,,625.0,enchanting,rare
38963,Enchant Weapon - Exceptional Versatility,1922659.0,1000.0,enchanting,rare
38781,Enchant 2H Weapon - Lesser Intellect,50499.0,1000.0,enchanting,rare
38870,Enchant Weapon - Superior Striking,4989995.0,1000.0,enchanting,rare
38875,Enchant 2H Weapon - Major Intellect,2999999.0,1000.0,enchanting,rare
46026,Enchant Weapon - Blade Ward,5000000.0,1000.0,enchanting,rare
199980,Enchant Bracer - Devotion of Leech,,50000.0,enchanting,rare
199981,Enchant Bracer - Devotion of Speed,,50000.0,enchanting,rare
199985,Enchant Chest - Accelerated Agility,,50000.0,enchanting,rare
199990,Enchant Cloak - Homebound Speed,,50000.0,enchanting,rare
223664,Enchant Ring - Glimmering Haste,,50000.0,enchanting,rare
223679,Enchant Ring - Radiant Versatility,,50000.0,enchanting,rare
223694,Enchant Tool - Algari Deftness,,50000.0,enchanting,rare
223700,Enchant Tool - Algari Ingenuity,,50000.0,enchanting,rare
223711,Enchant Bracer - Chant of Armored Avoidance,,50000.0,enchanting,rare
223712,Enchant Bracer - Chant of Armored Avoidance,,50000.0,enchanting,rare
223754,Illusory Adornment: Shadow,,50000.0,enchanting,rare
223786,Enchant Ring - Cursed Critical Strike,,50000.0,enchanting,rare
223789,Enchant Ring - Cursed Haste,,50000.0,enchanting,rare
223792,Enchant Ring - Cursed Mastery,,50000.0,enchanting,rare
177659,Enchant Chest - Eternal Skirmish,,625.0,enchanting,rare
110640,Enchant Ring - Gift of Mastery,3019990.0,125.0,enchanting,rare
38981,Enchant 2H Weapon - Scourgebane,999997.0,1000.0,enchanting,rare
38922,Enchant 2H Weapon - Major Agility,1000000.0,1000.0,enchanting,rare
38879,Enchant Weapon - Strength,1990000.0,1000.0,enchanting,rare
38883,Enchant Weapon - Mighty Versatility,3000000.0,1000.0,enchanting,rare
199977,Enchant Boots - Rider's Reassurance,,50000.0,enchanting,rare
199978,Enchant Boots - Watcher's Loam,,50000.0,enchanting,rare
199987,Enchant Chest - Sustained Strength,,50000.0,enchanting,rare
199998,Enchant Ring - Devotion of Versatility,,50000.0,enchanting,rare
200003,Enchant Tool - Draconic Deftness,,50000.0,enchanting,rare
200004,Enchant Tool - Draconic Finesse,,50000.0,enchanting,rare
200006,Enchant Tool - Draconic Perception,,50000.0,enchanting,rare
200015,Enchant Weapon - Frozen Writ,,50000.0,enchanting,rare
223655,Enchant Boots - Defender's March,,50000.0,enchanting,rare
223658,Enchant Ring - Glimmering Critical Strike,,50000.0,enchanting,rare
223667,Enchant Ring - Glimmering Mastery,,50000.0,enchanting,rare
223670,Enchant Ring - Glimmering Versatility,,50000.0,enchanting,rare
223676,Enchant Ring - Radiant Mastery,,50000.0,enchanting,rare
223682,Enchant Chest - Stormrider's Agility,,50000.0,enchanting,rare
223685,Enchant Chest - Council's Intellect,,50000.0,enchanting,rare
223688,Enchant Chest - Oathsworn's Strength,,50000.0,enchanting,rare
223697,Enchant Tool - Algari Finesse,,50000.0,enchanting,rare
223709,Enchant Bracer - Whisper of Armored Avoidance,,50000.0,enchanting,rare
223715,Enchant Bracer - Whisper of Armored Leech,,50000.0,enchanting,rare
223718,Enchant Bracer - Chant of Armored Leech,,50000.0,enchanting,rare
223721,Enchant Bracer - Whisper of Armored Speed,,50000.0,enchanting,rare
223724,Enchant Bracer - Chant of Armored Speed,,50000.0,enchanting,rare
223727,Enchant Cloak - Whisper of Silken Avoidance,,50000.0,enchanting,rare
223730,Enchant Cloak - Chant of Winged Grace,,50000.0,enchanting,rare
223739,Enchant Cloak - Whisper of Silken Speed,,50000.0,enchanting,rare
223746,Illusory Adornment: Crystal,,50000.0,enchanting,rare
223752,Illusory Adornment: Runes,,50000.0,enchanting,rare
223755,Illusory Adornment: Shadow,,50000.0,enchanting,rare
223761,Enchant Weapon - Stormrider's Fury,,50000.0,enchanting,rare
223764,Enchant Weapon - Stonebound Artistry,,50000.0,enchanting,rare
223771,Enchant Weapon - Authority of Storms,,50000.0,enchanting,rare
223774,Enchant Weapon - Authority of Air,,50000.0,enchanting,rare
223777,Enchant Weapon - Authority of Fiery Resolve,,50000.0,enchanting,rare
223795,Enchant Ring - Cursed Versatility,,50000.0,enchanting,rare
223799,Enchant Cloak - Chant of Burrowing Rapidity,,50000.0,enchanting,rare
141910,Enchant Neck - Mark of the Ancient Priestess,18750000.0,625.0,enchanting,rare
38924,Enchant Weapon - Soulfrost,,1000.0,enchanting,rare
38947,Enchant Weapon - Greater Agility,9999999.0,1000.0,enchanting,rare
38788,Enchant 2H Weapon - Lesser Versatility,440000.0,1000.0,enchanting,rare
38813,Enchant Weapon - Lesser Beastslayer,249000.0,1000.0,enchanting,rare
38814,Enchant Weapon - Lesser Elemental Slayer,2500000.0,1000.0,enchanting,rare
38869,Enchant 2H Weapon - Superior Impact,120000.0,1000.0,enchanting,rare
38874,Enchant 2H Weapon - Major Versatility,40730000.0,1000.0,enchanting,rare
200058,Enchant Weapon - Wafting Devotion,,50000.0,enchanting,epic
200054,Enchant Weapon - Sophic Devotion,,50000.0,enchanting,epic
199974,Enchant Weapon - Wafting Devotion,,50000.0,enchanting,epic
203410,Glowing Crystal Bookmark,,211200.0,enchanting,epic
200470,Illusion: Primal Mastery,,10000.0,enchanting,epic
199970,Enchant Weapon - Sophic Devotion,,50000.0,enchanting,epic
207087,Enchant Weapon: Dreaming Devotion,,50000.0,enchanting,epic
